@relation MSFT
@attribute PVI numeric
@attribute NVI numeric
@attribute OBV numeric
@attribute TV numeric
@attribute PVT numeric
@attribute ADO numeric
@attribute CO numeric
@attribute CV numeric
@attribute A numeric
@attribute HH numeric
@attribute LL numeric
@attribute RSI numeric
@attribute NPMA numeric
@attribute MACDL numeric
@attribute M numeric
@attribute SOK numeric
@attribute SOD numeric
@attribute TP numeric
@attribute MP numeric
@attribute WC numeric
@attribute WR numeric
@attribute PRC numeric
@attribute WAD numeric
@attribute BUB numeric
@attribute BMB numeric
@attribute BLB numeric
@attribute TFMA numeric
@attribute SFMA numeric
@attribute Trend {up,down,none}
@data
1.0,1.0,3.7828593E7,3.7828593E7,0.0,0.0,0.0,0.0,0.0,38.9,38.02,0.0,0.0,0.0,0.0,0.0,0.0,38.343333333333334,38.46,38.285000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none
1.0,1.0154815009183942,3.0286015E7,3.0286015E7,468872.9690370009,9691524.800000655,0.0,0.0,Infinity,38.87,38.02,100.0,0.0,0.0,0.5900000000000034,80.0000000000005,0.0,38.64666666666667,38.445,38.660000000000004,-19.9999999999995,0.5900000000000034,0.5900000000000034,0.0,0.0,0.0,0.0,0.0,none
0.9912144702842376,1.0154815009183942,-3.6457292E7,3.33716535E7,148576.3468147755,2.1409940085715022E7,0.0,0.0,0.25,38.87,37.99,NaN,0.0,0.0,0.25,42.045454545454476,0.0,38.3,38.43,38.315,-57.954545454545524,0.25,0.25,0.0,0.0,0.0,0.0,0.0,none
0.9819121447028423,1.0154815009183942,-1.16313834E8,6.1019047E7,-943002.9086596753,1.7304745944538403E7,0.0,0.0,-0.054999999999999716,38.88,37.18,NaN,0.0,0.0,-0.10999999999999943,48.235294117646994,0.0,38.02,38.03,38.015,-51.764705882353,-0.10999999999999943,-0.6300000000000026,0.0,0.0,0.0,0.0,0.0,none
0.9819121447028423,1.040601306467428,5.1983578E7,5.876017975E7,342906.6523929533,6.445264227011989E7,0.0,0.0,0.2766666666666661,38.98,37.18,100.0,0.0,0.0,0.8299999999999983,97.77777777777781,62.686175480293095,38.68,38.08,38.745,-2.2222222222221784,0.8299999999999983,0.30999999999999517,0.0,0.0,0.0,0.0,0.0,none
0.9660260468301461,1.040601306467428,-5.210976E7,5.74300958E7,-500163.4246486431,7.080749105060817E7,0.0,0.0,0.05000000000000071,38.98,37.18,NaN,0.0,0.0,0.20000000000000284,62.77777777777802,69.59694989106761,38.29333333333333,38.08,38.2975,-37.22222222222198,0.20000000000000284,-0.3200000000000003,0.0,0.0,0.0,0.0,0.0,none
0.9660260468301461,1.0444040781433728,4.2950373E7,5.5016808666666664E7,-343205.65330956655,7.43866888006083E7,0.0,0.0,0.06800000000000068,38.98,37.18,100.0,0.0,0.0,0.3400000000000034,70.55555555555584,77.03703703703722,38.43,38.08,38.435,-29.444444444444155,0.3400000000000034,0.07000000000000028,0.0,0.0,0.0,0.0,0.0,none
0.9660260468301461,1.0357120285983563,-2.2090428E7,5.031304E7,-527053.1685241311,8.143682539635327E7,0.0,0.0,0.0033333333333338544,38.98,37.18,NaN,0.0,0.0,0.020000000000003126,52.77777777777802,62.037037037037294,38.080000000000005,38.08,38.0925,-47.22222222222198,0.020000000000003126,-0.25,0.0,0.0,0.0,0.0,0.0,none
0.9525984621246655,1.0357120285983563,-2.600205E7,4.727416625E7,-888476.8900032821,7.662163095190904E7,0.0,0.0,-0.07285714285714258,38.98,37.18,NaN,0.0,0.0,-0.509999999999998,23.333333333333464,48.888888888889106,37.61666666666667,38.08,37.612500000000004,-76.66666666666654,-0.509999999999998,-0.7800000000000011,0.0,0.0,0.0,0.0,0.0,none
0.9462646957541557,1.0357120285983563,-3.4468069E7,4.585126655555555E7,-1117652.8806947714,4.2153561951909035E7,0.0,0.0,-0.09499999999999975,38.98,37.18,NaN,0.0,0.0,-0.759999999999998,9.444444444444553,28.518518518518675,37.449999999999996,38.08,37.425,-90.55555555555544,-0.759999999999998,-1.0799999999999983,0.0,0.0,0.0,0.0,0.0,none
