@relation AAPL
@attribute PVI numeric
@attribute NVI numeric
@attribute OBV numeric
@attribute TV numeric
@attribute PVT numeric
@attribute ADO numeric
@attribute CO numeric
@attribute CV numeric
@attribute A numeric
@attribute HH numeric
@attribute LL numeric
@attribute RSI numeric
@attribute NPMA numeric
@attribute MACDL numeric
@attribute M numeric
@attribute SOK numeric
@attribute SOD numeric
@attribute TP numeric
@attribute MP numeric
@attribute WC numeric
@attribute WR numeric
@attribute PRC numeric
@attribute WAD numeric
@attribute BUB numeric
@attribute BMB numeric
@attribute BLB numeric
@attribute TFMA numeric
@attribute SFMA numeric
@attribute Trend {up,down,none}
@data
1.0,1.0,1.2298336E7,1.2298336E7,0.0,0.0,0.0,0.0,0.0,566.75,559.57,0.0,0.0,0.0,0.0,0.0,0.0,562.1133333333333,563.1600000000001,561.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none
1.0140709260383558,1.0,1.5985045E7,1.5985045E7,224924.38591478864,-1.0528523339060688E7,0.0,0.0,Infinity,575.14,559.57,100.0,0.0,0.0,7.8799999999999955,53.50032113037868,0.0,569.8166666666666,567.355,569.3375,-46.49967886962131,7.8799999999999955,7.8799999999999955,0.0,0.0,0.0,0.0,0.0,none
1.0140709260383558,0.9948934671597113,-1.3493238E7,1.47391415E7,156020.72294595663,-1.0544644292465875E7,0.0,0.0,4.980000000000018,575.14,559.57,NaN,0.0,0.0,4.980000000000018,34.874759152215624,0.0,565.0033333333334,567.355,565.0025,-65.12524084778438,4.980000000000018,3.689999999999941,0.0,0.0,0.0,0.0,0.0,none
1.0164400828921092,0.9948934671597113,1.6105962E7,1.5194748333333334E7,193648.81115834744,5339166.507534327,0.0,0.0,3.150000000000034,575.14,557.68,100.0,0.0,0.0,6.300000000000068,49.4845360824747,0.0,563.46,566.41,564.175,-50.5154639175253,6.300000000000068,12.330000000000041,0.0,0.0,0.0,0.0,0.0,none
0.9893563124957927,0.9948934671597113,-1.6876555E7,1.56152E7,-256039.02425272847,-1.0513052807787735E7,0.0,0.0,-2.9299999999999877,575.14,550.82,NaN,0.0,0.0,-8.789999999999964,1.6858552631577681,28.68171683261603,555.46,562.98,554.4025,-98.31414473684224,-8.789999999999964,-2.759999999999991,0.0,0.0,0.0,0.0,0.0,none
0.9893563124957927,1.0036289938564678,1.1361745E7,1.4764509E7,-156278.76846113446,-4032970.108167899,0.0,0.0,-0.987499999999983,575.14,547.81,100.0,0.0,0.0,-3.949999999999932,30.223197950969965,27.13119643220081,554.07,561.4749999999999,554.57,-69.77680204903002,-3.949999999999932,5.500000000000114,0.0,0.0,0.0,0.0,0.0,none
0.9713686628845343,1.0036289938564678,-1.2980263E7,1.4467134666666666E7,-392275.061967348,8864878.523578208,0.0,0.0,-2.811999999999989,575.14,533.4,NaN,0.0,0.0,-14.059999999999945,30.09103977000493,20.666697661377555,541.7866666666667,554.27,542.83,-69.90896022999507,-14.059999999999945,-4.6099999999999,0.0,0.0,0.0,0.0,0.0,none
0.9490219883922092,1.0036289938564678,-1.4335104E7,1.4448273142857144E7,-722059.1235103197,1.6729111854714917E7,0.0,0.0,-4.436666666666667,575.14,524.0,NaN,0.0,0.0,-26.620000000000005,18.3809151349237,26.231717618632867,531.18,549.5699999999999,531.735,-81.6190848650763,-26.620000000000005,-17.16999999999996,0.0,0.0,0.0,0.0,0.0,none
0.9490219883922092,0.9854530357000121,-8192629.0,1.3666317625E7,-870429.5699670122,1.7755293310567096E7,0.0,0.0,-5.182857142857139,575.14,521.0,NaN,0.0,0.0,-36.27999999999997,5.0609530845955115,17.844302663174712,523.5366666666666,548.0699999999999,523.5875,-94.93904691540449,-36.27999999999997,-26.829999999999927,0.0,0.0,0.0,0.0,0.0,none
0.9490219883922092,0.9780396531807123,-7990176.0,1.3035635222222222E7,-930538.199134157,1.53560393601538E7,0.0,0.0,-5.027500000000003,575.14,518.53,NaN,0.0,0.0,-40.22000000000003,2.2434198904786813,8.561762703332631,520.1633333333333,546.835,520.0725,-97.75658010952132,-40.22000000000003,-30.769999999999982,0.0,0.0,0.0,0.0,0.0,none
0.9514684860152288,0.9780396531807123,9358123.0,1.2667884E7,-906413.7573873308,2.4540404108164288E7,0.0,0.0,-4.319999999999999,575.14,513.67,100.0,546.9801649305557,0.0,-38.879999999999995,12.152269399707214,6.485547458260469,518.6733333333333,544.405,519.29,-87.84773060029278,-38.879999999999995,-23.299999999999955,0.0,0.0,0.0,0.0,0.0,none
0.9514684860152288,0.9665165241356772,-6935114.0,1.2146723090909092E7,-988122.3193092709,1.9131242942318566E7,531132.7567003071,0.0,-4.501999999999998,575.14,513.67,NaN,541.9711935763888,0.0,-45.01999999999998,2.1636570684887593,5.519782119558218,516.5833333333334,544.405,516.1875,-97.83634293151124,-45.01999999999998,-29.43999999999994,0.0,0.0,0.0,0.0,0.0,none
