@relation FB
@attribute PVI numeric
@attribute NVI numeric
@attribute OBV numeric
@attribute TV numeric
@attribute PVT numeric
@attribute ADO numeric
@attribute CO numeric
@attribute CV numeric
@attribute A numeric
@attribute HH numeric
@attribute LL numeric
@attribute RSI numeric
@attribute NPMA numeric
@attribute MACDL numeric
@attribute M numeric
@attribute SOK numeric
@attribute SOD numeric
@attribute TP numeric
@attribute MP numeric
@attribute WC numeric
@attribute WR numeric
@attribute PRC numeric
@attribute WAD numeric
@attribute BUB numeric
@attribute BMB numeric
@attribute BLB numeric
@attribute TFMA numeric
@attribute SFMA numeric
@attribute Trend {up,down,none}
@data
1.0,1.0,4.2937659E7,4.2937659E7,0.0,0.0,0.0,0.0,0.0,49.39,47.71,0.0,0.0,0.0,0.0,0.0,0.0,48.346666666666664,48.55,48.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none
1.00834376303713,1.0,4.3855036E7,4.3855036E7,365916.02836879954,5812113.204819585,0.0,0.0,Infinity,48.7,47.71,100.0,0.0,0.0,0.4000000000000057,63.63636363636377,0.0,48.303333333333335,48.205,48.3125,-36.36363636363623,0.4000000000000057,0.47000000000000597,0.0,0.0,0.0,0.0,0.0,none
1.0141843971631206,1.0,6.0890176E7,5.2372606E7,718610.4694114068,5.942457892593486E7,0.0,0.0,0.6799999999999997,48.77,46.26,100.0,0.0,0.0,0.6799999999999997,94.02390438246991,0.0,47.88333333333333,47.515,48.067499999999995,-5.9760956175300946,0.6799999999999997,2.8300000000000054,0.0,0.0,0.0,0.0,0.0,none
1.0141843971631206,0.9611271081859317,-3.2085905E7,4.5610372333333336E7,-528661.4444100662,5.8366801838022485E7,0.0,0.0,-0.6050000000000004,48.77,46.26,NaN,0.0,0.0,-1.2100000000000009,18.72509960159354,0.0,46.74,47.515,46.7375,-81.27490039840646,-1.2100000000000009,0.9400000000000048,0.0,0.0,0.0,0.0,0.0,none
1.0213464098116083,0.9611271081859317,5.0773647E7,4.6901191E7,-170105.83751941193,7.106021358802277E7,0.0,0.0,-0.29333333333333184,48.77,46.26,100.0,0.0,0.0,-0.8799999999999955,31.87250996015947,48.207171314740975,46.95333333333334,47.515,46.98,-68.12749003984054,-0.8799999999999955,1.740000000000009,0.0,0.0,0.0,0.0,0.0,none
1.0213464098116083,0.9601059361627846,-2.2953916E7,4.2111736E7,-194493.7635712627,8.108234592605077E7,0.0,0.0,-0.23249999999999993,48.77,46.26,NaN,0.0,0.0,-0.9299999999999997,29.880478087649344,26.82602921646745,46.906666666666666,47.515,46.9325,-70.11952191235066,-0.9299999999999997,1.5400000000000063,0.0,0.0,0.0,0.0,0.0,none
1.0100488107241368,0.9601059361627846,-4.4993195E7,4.2591979166666664E7,-692184.9228990616,1.1186716355762975E8,0.0,0.0,-0.28999999999999915,48.77,45.53,NaN,0.0,0.0,-1.4499999999999957,29.62962962962964,30.46087255914615,46.23,47.150000000000006,46.295,-70.37037037037037,-1.4499999999999957,1.0200000000000102,0.0,0.0,0.0,0.0,0.0,none
0.9970131194693619,0.9601059361627846,-8.201649E7,4.822405214285714E7,-1750689.8486895566,1.7635341142022514E8,0.0,0.0,-0.3416666666666662,48.77,43.55,NaN,0.0,0.0,-2.049999999999997,44.82758620689656,34.77923130805851,45.20333333333334,46.16,45.375,-55.17241379310344,-2.049999999999997,0.4200000000000088,0.0,0.0,0.0,0.0,0.0,none
0.9737661367316801,0.9601059361627846,-8.2565324E7,5.2516711125E7,-3675834.688088119,1.4313747647769648E8,0.0,0.0,-0.44571428571428534,48.77,43.55,NaN,0.0,0.0,-3.1199999999999974,24.329501915708846,32.92890591741169,45.169999999999995,46.16,45.082499999999996,-75.67049808429115,-3.1199999999999974,-1.4099999999999895,0.0,0.0,0.0,0.0,0.0,none
0.9737661367316801,0.9903100720393916,4.0545375E7,5.1186562666666664E7,-2400310.842706596,1.193054621647191E8,0.0,0.0,-0.2137500000000001,48.77,43.55,100.0,0.0,0.0,-1.7100000000000009,51.34099616858231,40.16602809706257,46.48666666666667,46.16,46.4225,-48.65900383141769,-1.7100000000000009,7.105427357601002E-15,0.0,0.0,0.0,0.0,0.0,none
0.9737661367316801,1.000378117331594,3.488617E7,4.95565234E7,-2045638.5541493776,8.620832652369374E7,0.0,0.0,-0.13777777777777722,48.77,43.55,100.0,46.82059461805556,0.0,-1.2399999999999949,60.34482758620694,45.33844189016603,46.946666666666665,46.16,46.885000000000005,-39.65517241379307,-1.2399999999999949,0.4700000000000131,0.0,0.0,0.0,0.0,0.0,none
0.968136225448649,1.000378117331594,-5.3932698E7,4.995435745454545E7,-2357455.009395634,4.271421523337098E7,598383.5885117054,0.0,-0.1509999999999998,48.77,43.55,NaN,46.59696397569444,0.0,-1.509999999999998,55.17241379310344,55.61941251596423,46.76333333333333,46.16,46.68,-44.82758620689656,-1.509999999999998,-0.6499999999999844,0.0,0.0,0.0,0.0,0.0,none
0.966676618819715,1.000378117331594,-7.5602413E7,5.2091695416666664E7,-2471436.678790422,4.271421523337098E7,-1216487.0620831102,0.0,-0.14363636363636348,48.77,43.55,NaN,46.46459309895833,0.0,-1.5799999999999983,53.83141762452105,56.449553001277145,46.35999999999999,46.16,46.36,-46.16858237547895,-1.5799999999999983,-1.289999999999985,0.0,0.0,0.0,0.0,0.0,none
0.9556253114863575,1.000378117331594,-8.5909884E7,5.4693094538461536E7,-3453581.5994116496,-4.150007895083948E7,-2676298.01588694,0.0,-0.17583333333333329,48.84,43.55,NaN,46.330074327256945,0.0,-2.1099999999999994,43.1001890359168,50.70134015118043,46.82333333333333,46.195,46.575,-56.89981096408321,-2.1099999999999994,-4.29999999999999,0.0,0.0,0.0,0.0,0.0,none
0.9556253114863575,1.0697912182068825,4.2452937E7,5.3818797571428575E7,-507905.4121980346,-5.087280530148897E7,-4062728.9185446985,0.0,0.08230769230769233,49.48,43.55,100.0,46.37392605251736,0.0,1.0700000000000003,92.07419898819563,63.001935216211166,49.06666666666666,46.515,49.0525,-7.925801011804366,1.0700000000000003,-1.1199999999999903,0.0,0.0,0.0,0.0,0.0,none
0.9552353399248451,1.0697912182068825,-7.5117049E7,5.5238681E7,-538559.1763277979,-3.2337429574216112E7,-2036258.078578025,0.0,0.0750000000000003,49.57,43.55,NaN,46.53474080403646,0.0,1.0500000000000043,90.36544850498342,75.17994550969861,48.86333333333334,46.56,48.895,-9.634551495016579,1.0500000000000043,-1.6999999999999886,0.0,0.0,0.0,0.0,0.0,none
0.9497757380636702,1.0697912182068825,-7.9245346E7,5.67390975625E7,-991482.1581608269,4.51337668884704E7,-6296554.075036336,0.0,0.05133333333333354,49.57,43.55,NaN,46.771814846462675,0.0,0.7700000000000031,85.71428571428574,89.38464440248826,47.83666666666667,46.56,48.055,-14.285714285714269,0.7700000000000031,-1.9799999999999898,0.0,0.0,0.0,0.0,0.0,none
0.9497757380636702,1.023450436633971,-6.8195832E7,5.741302311764706E7,-3945561.515992893,4.513376688847071E7,-3765559.8601479195,0.0,-0.08374999999999977,49.57,43.55,NaN,46.98924075656467,0.0,-1.3399999999999963,50.66445182724257,75.58139534883725,46.599999999999994,46.56,46.599999999999994,-49.335548172757434,-1.3399999999999963,-4.089999999999989,0.0,0.0,0.0,0.0,0.0,none
0.9416231566210637,1.023450436633971,-8.0909626E7,5.871838994444445E7,-4640064.743460702,6476945.577360041,-708100.2288857512,0.0,-0.10235294117647029,49.57,43.55,NaN,47.096287044949,0.0,-1.7399999999999949,44.01993355481735,60.13289036544855,46.48666666666666,46.56,46.415,-55.98006644518265,-1.7399999999999949,-5.4199999999999875,0.0,0.0,0.0,0.0,0.0,none
0.9416231566210637,1.0529134037491912,7.0731178E7,5.935064194736842E7,-2603864.1646728255,-3.5961761222639814E7,4499536.390213791,0.0,-0.022777777777777588,49.57,43.55,100.0,47.19592130025228,0.0,-0.4099999999999966,66.11295681063126,53.5991140642304,47.81,46.56,47.74,-33.88704318936874,-0.4099999999999966,-4.089999999999989,0.0,0.0,0.0,0.0,0.0,none
0.9422174906143023,1.0529134037491912,9.7127618E7,6.123949075E7,-2542559.124908464,-1.1343709853781453E8,2265928.905869134,0.0,-0.01999999999999976,49.87,43.55,100.0,47.3085162056817,0.0,-0.37999999999999545,63.44936708860768,57.860752484685435,48.24333333333333,46.709999999999994,48.072500000000005,-36.55063291139233,-0.37999999999999545,-3.829999999999984,0.0,0.0,0.0,0.0,0.0,none
0.9422174906143023,1.0874496718284328,6.7889337E7,6.15561500952381E7,-315743.1930329455,-1.493326100550562E8,-1261849.5199813843,52.20458005779479,0.05899999999999998,50.45,43.55,100.0,47.518146991729736,0.0,1.1799999999999997,80.72463768115936,70.09565386013277,49.42666666666667,47.0,49.35,-19.275362318840642,1.1799999999999997,-2.269999999999989,94.9079987477763,47.09450000000001,-0.7189987477762827,0.0,0.0,none
0.9610158037413792,1.0874496718284328,7.6835006E7,6.225064354545455E7,1217202.7735794387,-7.710194898389506E7,-3283343.934990689,80.53790408197823,0.10285714285714304,50.45,43.55,100.0,47.86018460697599,0.0,2.1600000000000037,94.92753623188405,79.70051366721704,49.26333333333333,47.0,49.4725,-5.072463768115958,2.1600000000000037,0.3200000000000145,93.67817459019444,47.16850000000001,0.6588254098055728,0.0,0.0,none
0.9249537336608643,1.0874496718284328,-8.0371218E7,6.303849460869565E7,-1798723.1713307449,-1.3889022640586075E8,-6442760.288861617,-6.601348379813466,0.01272727272727278,50.45,43.55,NaN,47.98731452571022,0.0,0.28000000000000114,67.68115942028983,81.11111111111109,48.663333333333334,47.0,48.5525,-32.31884057971018,0.28000000000000114,-1.559999999999988,92.50931731006236,47.24300000000001,1.9766826899376682,0.0,0.0,none
0.9543021204817088,1.0874496718284328,9.5032876E7,6.4371593833333336E7,1216629.3852847693,-2.3151720681092393E8,-5460273.087720007,49.76389733040364,0.07869565217391314,52.09,43.55,100.0,48.09310170729955,0.0,1.8100000000000023,72.59953161592505,78.40274242269965,50.52,47.82,50.3275,-27.400468384074962,1.8100000000000023,-0.029999999999986926,91.34800716142826,47.377500000000005,3.406992838571753,0.0,0.0,none
